especie,familia,genero,latitude,longitude,estado,municipio,ano,mes,tipo_registro,dataset,id_gbif
Dynamine Myrrhina,Nymphalidae,Dynamine,-29.093303,-50.361844,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129824046
Helicops Carinicaudus,Colubridae,Helicops,-26.916113,-48.652255,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129824098
Pleroma Heteromallum,Melastomataceae,Pleroma,-22.352898,-43.192722,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129824184
Mimus Saturninus,Mimidae,Mimus,-23.583414,-46.478284,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129824225
Xyleus Discoideus,Romaleidae,Xyleus,-29.672478,-53.57994,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129824246
Cavanillesia Umbellata,Malvaceae,Cavanillesia,-15.56079,-45.142089,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129824283
Mimus Saturninus,Mimidae,Mimus,-6.89838,-43.056128,Piauí,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129824300
Nasua Nasua,Procyonidae,Nasua,-23.42662,-51.927402,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129824351
Trichonephila Clavipes,Araneidae,Trichonephila,-23.566311,-46.730439,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129824437
Daceton Armigerum,Formicidae,Daceton,-9.993016,-55.941841,Mato Grosso,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129824698
Nycticorax Nycticorax,Ardeidae,Nycticorax,-22.859555,-46.333457,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129824733
Cereus Hildmannianus,Cactaceae,Cereus,-18.894908,-48.333179,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129824759
Miconia Melastomoides,Melastomataceae,Miconia,-20.430057,-41.128193,Espírito Santo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129824800
Ortilia Ithra,Nymphalidae,Ortilia,-15.821108,-48.941197,Goiás,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129824888
Tillandsia Pohliana,Bromeliaceae,Tillandsia,-23.300663,-45.971938,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129824893
Repipta Fuscospinosa,Reduviidae,Repipta,-25.698992,-51.466972,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129824934
Egretta Caerulea,Ardeidae,Egretta,-23.819838,-45.375642,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129826622
Thamnophilus Caerulescens,Thamnophilidae,Thamnophilus,-21.970601,-47.872195,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129826663
Nhandu Tripepii,Theraphosidae,Nhandu,-5.111746,-49.336749,Pará,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129826716
Cariama Cristata,Cariamidae,Cariama,-14.837425,-45.917034,Bahia,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129826720
Paroaria Coronata,Thraupidae,Paroaria,-29.72681,-53.727798,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129826864
Qualea Parviflora,Vochysiaceae,Qualea,-7.275437,-39.453477,Ceará,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129827420
Cyclodontina Inflata,Odontostomidae,Cyclodontina,-5.096873,-35.90876,Rio Grande Do Norte,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129827502
Harmonia Axyridis,Coccinellidae,Harmonia,-23.604992,-46.654701,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129827528
Erythrolamprus Poecilogyrus,Colubridae,Erythrolamprus,-31.802986,-52.416687,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129827563
Doryopteris Concolor,Pteridaceae,Doryopteris,-30.896162,-53.385258,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129827977
Helicops Angulatus,Colubridae,Helicops,-10.652754,-68.50376,Acre,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129828164
Thamnodynastes Pallidus,Colubridae,Thamnodynastes,-9.237963,-35.779903,Alagoas,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129828235
Tillandsia Tricholepis,Bromeliaceae,Tillandsia,-21.769183,-48.169096,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129828244
Aratinga Aurea,Psittacidae,Aratinga,-9.791444,-35.823704,Alagoas,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129828248
Legatus Leucophaius,Tyrannidae,Legatus,-9.564658,-35.80479,Alagoas,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129828751
Kerodon Rupestris,Caviidae,Kerodon,-16.713149,-43.962749,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129828824
Spizaetus Melanoleucus,Accipitridae,Spizaetus,-22.341076,-43.017946,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129828836
Epidendrum Fulgens,Orchidaceae,Epidendrum,-27.658417,-48.476588,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129828861
Cosmosoma Auge,Erebidae,Cosmosoma,-27.355744,-53.395628,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129828922
Cocos Nucifera,Arecaceae,Cocos,-15.632575,-38.939687,Bahia,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129828984
Micrathena Schreibersi,Araneidae,Micrathena,-18.43792,-39.851067,Espírito Santo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129829092
Zonotrichia Capensis,Passerellidae,Zonotrichia,-4.305812,-39.027808,Ceará,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129829400
Cuphea Glutinosa,Lythraceae,Cuphea,-25.80656,-51.989975,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129829408
Harmonia Axyridis,Coccinellidae,Harmonia,-23.557928,-47.147178,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129829552
Cicciana Latreillei,Cicadellidae,Cicciana,-25.387105,-48.97848,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129829856
Macraspis Festiva,Scarabaeidae,Macraspis,-23.484183,-47.485695,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129829990
Rhipsalis Elliptica,Cactaceae,Rhipsalis,-23.639226,-46.617371,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129829999
Riodina Lycisca,Riodinidae,Riodina,-29.713977,-52.455476,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129830150
Bothrops Pauloensis,Viperidae,Bothrops,-18.122433,-52.908453,Goiás,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129830265
Verrucosa Meridionalis,Araneidae,Verrucosa,-25.699822,-51.468358,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129830361
Alsophila Setosa,Cyatheaceae,Alsophila,-29.342711,-51.942284,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129830540
Ramphocelus Bresilia,Thraupidae,Ramphocelus,-22.567277,-42.957871,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129830575
Camponotus Rufipes,Formicidae,Camponotus,-27.785408,-48.526272,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129830672
Phaethornis Ruber,Trochilidae,Phaethornis,-22.503178,-42.984207,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129830703
Enchenopa Squamigera,Membracidae,Enchenopa,-21.990759,-47.8752,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129830713
Ctenus Ornatus,Ctenidae,Ctenus,-7.365389,-39.329343,Ceará,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129830732
Melanis Smithiae,Lycaenidae,Melanis,-28.782622,-51.999395,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129831006
Apis Mellifera,Apidae,Apis,-25.387075,-48.978345,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129831012
Apis Mellifera,Apidae,Apis,-8.108653,-34.968325,Pernambuco,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129831304
Furnarius Rufus,Furnariidae,Furnarius,-22.447037,-42.942194,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129831324
Guira Guira,Cuculidae,Guira,-28.131597,-48.643112,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129831727
Gomesa Flexuosa,Orchidaceae,Gomesa,-27.582155,-48.982895,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129831731
Molothrus Bonariensis,Icteridae,Molothrus,-15.7724,-47.920814,Distrito Federal,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129831827
Porphyrio Martinica,Rallidae,Porphyrio,-20.364368,-40.336379,Espírito Santo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129831889
Siproeta Epaphus,Nymphalidae,Siproeta,-29.701236,-53.778393,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129831998
Dynamine Tithia,Nymphalidae,Dynamine,-29.705525,-53.699865,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129832552
Corythalia Conferta,Salticidae,Corythalia,-27.693123,-48.587722,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129832584
Cavia Aperea,Caviidae,Cavia,-24.030024,-52.350934,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129832591
Paroaria Dominicana,Thraupidae,Paroaria,-20.264938,-40.261038,Espírito Santo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129832681
Stachytarpheta Glabra,Verbenaceae,Stachytarpheta,-18.218886,-43.609317,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129832810
Pachyramphus Castaneus,Cotingidae,Pachyramphus,-22.322735,-44.531009,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129832995
Myrmecophaga Tridactyla,Myrmecophagidae,Myrmecophaga,-16.866556,-49.0123,Goiás,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129833013
Stilpnia Cayana,Thraupidae,Stilpnia,-22.322596,-44.530973,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129833057
Pitangus Sulphuratus,Tyrannidae,Pitangus,-3.965246,-38.612322,Ceará,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129833385
Meotipa Pulcherrima,Theridiidae,Meotipa,-20.526838,-43.70272,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129833421
Turnera Subulata,Turneraceae,Turnera,-23.162698,-44.349478,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129833483
Micrathena Spitzi,Araneidae,Micrathena,-25.387303,-48.978278,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129833565
Miconia Ciliata,Melastomataceae,Miconia,-0.770582,-48.515719,Pará,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129833566
Lasiodora Benedeni,Theraphosidae,Lasiodora,-22.264058,-43.371545,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129833602
Anomalocardia Flexuosa,Veneridae,Anomalocardia,-22.919333,-42.226344,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129833620
Rupornis Magnirostris,Accipitridae,Rupornis,-21.921804,-41.053807,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129833647
Stipecoma Peltigera,Apocynaceae,Stipecoma,-13.392135,-41.267873,Bahia,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129833669
Dendrophryniscus Brevipollicatus,Bufonidae,Dendrophryniscus,-23.776955,-46.301333,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129833683
Rubus Rosifolius,Rosaceae,Rubus,-22.373429,-43.027142,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129833703
Nycticorax Nycticorax,Ardeidae,Nycticorax,-19.931528,-40.603204,Espírito Santo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129833718
Troglodytes Musculus,Troglodytidae,Troglodytes,-4.304135,-39.027618,Ceará,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129834485
Erythrolamprus Miliaris,Colubridae,Erythrolamprus,-25.557762,-48.30483,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129834494
Cycloneda Sanguinea,Coccinellidae,Cycloneda,-16.741724,-49.297448,Goiás,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129835164
Miconia Ibaguensis,Melastomataceae,Miconia,-7.332962,-39.411827,Ceará,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129835212
Carales Astur,Erebidae,Carales,-29.70183,-53.779193,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129835222
Ophioderma Cinereum,Ophiodermatidae,Ophioderma,-20.272143,-40.254119,Espírito Santo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129835291
Costus Spiralis,Costaceae,Costus,-14.172438,-47.77713,Goiás,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129835365
Myrmotherula Unicolor,Thamnophilidae,Myrmotherula,-23.639073,-45.913513,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129835583
Apis Mellifera,Apidae,Apis,-21.786448,-46.630588,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129835621
Promenaea Rollissonii,Orchidaceae,Promenaea,-25.419203,-48.903,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129835677
Furnarius Rufus,Furnariidae,Furnarius,-12.89317,-38.315126,Bahia,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129835747
Tyrannus Savana,Tyrannidae,Tyrannus,-25.398219,-52.405895,Paraná,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129835813
Pitangus Sulphuratus,Tyrannidae,Pitangus,-22.322735,-44.531009,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129837534
Tillandsia Stricta,Bromeliaceae,Tillandsia,-23.161181,-44.34872,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129837557
Synpalamides Phalaris,Castniidae,Synpalamides,-20.604124,-40.417632,Espírito Santo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129837621
Circus Buffoni,Accipitridae,Circus,-21.301557,-45.857757,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129837971
Protopolybia Exigua,Vespidae,Protopolybia,-15.749547,-47.882566,Distrito Federal,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129838041
Xiphorhynchus Picus,Furnariidae,Xiphorhynchus,-7.923776,-35.165012,Pernambuco,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129838079
Ceratiomyxa Fruticulosa,Ceratiomyxaceae,Ceratiomyxa,-23.458914,-48.834574,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129838111
Eulaema Nigrita,Apidae,Eulaema,-21.078281,-41.509084,Espírito Santo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129838415
Spilotes Pullatus,Colubridae,Spilotes,-23.469482,-45.169225,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129838580
Argiope Argentata,Araneidae,Argiope,-12.203936,-38.825958,Bahia,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129838607
Dolichoderus Bispinosus,Formicidae,Dolichoderus,-4.30402,-39.028783,Ceará,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129838613
Tapera Naevia,Cuculidae,Tapera,-4.304112,-39.027568,Ceará,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129838614
Palicourea Rigida,Rubiaceae,Palicourea,-19.372113,-43.613695,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129838729
Colaptes Campestris,Picidae,Colaptes,-24.199753,-46.809101,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129838805
Battus Polydamas,Papilionidae,Battus,-30.065858,-51.121861,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129839003
Vanessa Braziliensis,Nymphalidae,Vanessa,-22.081222,-45.022114,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129839010
Larus Dominicanus,Laridae,Larus,-27.59853,-48.463691,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129839268
Hymenia Perspectalis,Crambidae,Hymenia,-20.962874,-42.042302,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129839309
Quesnelia Liboniana,Bromeliaceae,Quesnelia,-22.3751,-42.495887,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129839456
Euphonia Pectoralis,Fringillidae,Euphonia,-20.502189,-41.173122,Espírito Santo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129839601
Polybia Sericea,Eumenidae,Polybia,-9.906946,-63.033749,Rondônia,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129839696
Nymphoides Humboldtiana,Menyanthaceae,Nymphoides,-3.907958,-38.431087,Ceará,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129839888
Dipsas Neuwiedi,Colubridae,Dipsas,-27.602666,-48.506083,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129841314
Athene Cunicularia,Strigidae,Athene,-2.76148,-42.815119,Maranhão,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129841462
Paroaria Coronata,Thraupidae,Paroaria,-30.042914,-51.236189,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129841497
Tapirus Terrestris,Tapiridae,Tapirus,-22.775296,-52.020911,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129841510
Dione Vanillae,Nymphalidae,Dione,-24.122375,-49.337086,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129841648
Argiope Argentata,Araneidae,Argiope,-23.433417,-46.512652,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129841675
Trigona Spinipes,Apidae,Trigona,-7.871021,-38.087495,Pernambuco,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129841713
Theridion Calcynatum,Theridiidae,Theridion,-23.33511,-46.620153,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129841777
Tillandsia Tenuifolia,Bromeliaceae,Tillandsia,-13.463406,-38.927613,Bahia,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129841831
Cairina Moschata,Anatidae,Cairina,-3.806983,-38.510998,Ceará,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129841913
Hemidactylus Mabouia,Gekkonidae,Hemidactylus,-26.874914,-49.234947,Santa Catarina,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129842051
Geranospiza Caerulescens,Accipitridae,Geranospiza,-22.886322,-48.448663,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129842112
Utricularia Juncea,Lentibulariaceae,Utricularia,-13.455306,-38.925898,Bahia,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129842153
Spragueia Apicalis,Noctuidae,Spragueia,-6.354124,-39.282191,Ceará,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129843378
Zelus Versicolor,Reduviidae,Zelus,-23.644111,-46.624444,São Paulo,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129843543
Dacnis Cayana,Thraupidae,Dacnis,-22.306289,-42.507957,Rio De Janeiro,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129843610
Dione Vanillae,Nymphalidae,Dione,-29.6986,-53.784003,Rio Grande Do Sul,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129844052
Brycon Falcatus,Bryconidae,Brycon,1.040756,-61.74962,Roraima,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129844191
Sporophila Angolensis,Thraupidae,Sporophila,-21.921349,-44.196298,Minas Gerais,,2026,1,HUMAN_OBSERVATION,iNaturalist research-grade observations,6129844273
